Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,location
46,Prof. Dr. A. H. M. Shamsul Alam,"['MBBS', 'FCPS']",General Surgeon,30,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Abdominal Cancer Surgery', 'Abdominal Surgery', 'Adenoid / Tonsil Surgery', 'Advaced Laproscopic Gynaecological Surgery', 'Advance Laparoscopic Surgeries', 'All Gynae Surgery', 'Anal Fissure Surgery', 'Anterior Segment Surgery', 'Anti Reflux (Gerd) Surgery', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Valve Surgery', 'Anal Fissure Treatment (Non-Surgical)']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
47,Prof. Dr. Md. Khayrul Kabir,"['MBBS', 'MD']",Neuromedicine Specialist,20,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Bacterial Brain Abscess', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Brain Arteriovenous Fistula Embolization', 'Brain Hemorrhage', 'Brain Infection', 'Brain Mapping', 'Brain Structure & Function', 'Confusion', 'Memory Disorders', 'Memory Improvement', 'Memory Problem', 'Brain Spine Tb']",1,0,0,1,0,0,0,0,0,0,DHAKA-1209
48,Prof. Dr. Nasima Arjumand Banu,"['MBBS', 'FCPS']",Gynecologist & Obstetrician,22,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Gynae Check Up', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynec Advices', 'Hormonal Disturbances In Women', 'Hyper / Hypo - Thyroid Treatment', 'Laparoscopic Gynaecology', 'Normal Vaginal Delivery (Nvd)', 'Nutrition For Pregnant Women', 'Obstetrics & Gynecology', 'Parathyroid Diseases', 'Parathyroid Disorders', 'Thyroid', 'Thyroid Diet Counseling', 'Vaginal Infection Treatment', 'Vaginal Prolapse', 'Women And Vascular Disease', ""Women'S Health"", 'High-Risk Pregnancy Care']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
49,Prof. Dr. Mahmood Hasan,"['MBBS', 'FCPS']",Psychiatrist,26,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Abnormal Behaviour', 'Abnormal', ' Unusual', ' Strange Behavior', 'Anger Control', 'Anger Management', 'Disturbed Sleep', 'Family Counseling', 'Family Planning', 'Loss Of Interest', 'Memory Loss', 'Pre-Marital Counselling', 'Relationship Problem', 'Sexual Problems', 'Sleep Apnea', 'De-Addiction']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
50,Asst. Prof. Dr. Shah Md. Zakir Hossain,"['MBBS', 'CCD', 'MD']",Nephrologist,24,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Acid-Base Fluctuations', 'Chronic Kidney Disease (Ckd)', 'Chronic Renal Failure', 'Diabetic Kidney Disorder', 'Dialysis', 'Electrolyte Disorders', 'Glomerular Complications', 'Kidney Disease Treatment', 'Kidney Infections', 'Kidney Stone Treatment', 'Nephrotic Syndrome Treatment', 'Polycystic Kidneys Diseases', 'Transplant Nephrology', 'Ureteroscopy (Urs)', 'Renal Insufficiency']",1,0,0,1,0,0,1,0,0,0,DHAKA-1209
51,Dr. Ashraful Haque Chowdhury,"['MBBS', 'FCPS']",Hematologist,16,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Acute Hematologic Disorder', 'Blood Banking', 'Blood Calcium', 'Blood Cancer Specialist', 'Blood Clots', 'Blood Clots', 'Blood Clotting Problems', 'Blood Disease', 'Blood Disorder Treatment', 'Blood Group Test', 'Blood In Motion', 'Blood In Urine', 'Blood In Urine (Hematuria) Treatment', 'General Hematology']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
52,Dr. Rabeya Afroz Shoma,"['MBBS', 'DDV']",Dermatologist,15,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Acne', 'Allergic Conjunctivitis', 'Allergic Enteropathy', 'Allergic Rhinitis', 'Allergy Skin Prick Test', 'Bacterial Skin Infection Treatment', 'Cellulitis & Skin Abscesses', 'Dimple Creation', 'Dull Skin', 'Endovenous Laser Treatment', 'Hair Care', 'Hair Disease', 'Pimples Treatment', 'Smile Design', 'Sun Burn Treatment', 'Allergy & Immunotheraphy']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
53,Dr. Md. Iqbal Hossain,"['MBBS', 'MD', 'MCPS', 'FRCP', 'FCPS']","Gastroenterologist
Medicine Specialist",11,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Chronic Liver Disease', 'Colon Resection', 'Gallbladder', 'Gastric Balloon', 'Gastritis Treatment', 'Gastroenteritis Treatment', 'Gastroenterology', 'Gastrointestinal Diseases', 'Gastrointestinal Disorders', 'General Medicine', 'Peptic / Gastric Ulcer Treatment', 'Stomach', 'Colon Polyps']",1,1,0,1,0,1,0,0,0,0,DHAKA-1209
54,Dr. Ishrat Laila,"['MBBS', 'MRCP']","Internal Medicine Specialist
Respiratory Specialist",6,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Adolescent Medicine', 'Critical Care Medicine', 'Aesthetic Medicine', 'Diabetes', 'Fetal Medicine', 'General Health', 'General Illness', 'General Medicine', 'Hypertension (High Blood Pressure)', 'Maternal Fetal Medicine', 'Medical Advisor', 'Vaccination', 'Heart Diseases']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
55,Asst. Prof. Dr. Serajus Salekin,"['MBBS', 'BCS', 'MS']",Thoracic Surgeon,15,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"['Cardiac Ablation', 'Cardiac Ablation', 'Cardiac Anesthesia', 'Cardiac Catheterization', 'Cardiac Disease', 'Cardiac Invasive Procedures', 'Cardiac Medicine', 'Cardiac Pacing', 'Cardiac Rehabilitation', 'Cardiac Transplant', 'Invasive Cardiac', 'Pacemaker Implantation', 'Peripheral Angioplasty', 'Hiatal Hernia']",1,0,1,0,1,0,0,0,0,0,DHAKA-1209
56,Asst. Prof. Dr. Mohammad Mizanur Rahman,"['MBBS', 'MD', 'FACC (USA)']",Cardiologist,25,Asgar Ali Hospital, Dhaka-1204,"['Atrial Tachycardia', 'Bacterial Endocarditis', 'Cardiac Ablation', 'Cardiac Ablation', 'Cardiac Anesthesia', 'Cardiac Catheterization', 'Cardiac Disease', 'Cardiac Invasive Procedures', 'Cardiac Medicine', 'Cardiac Mri', 'Cardiac Pacing', 'Cardiac Rehabilitation', 'Cardiac Transplant', 'Cardic Tmt', ' Ecg', ' Echo', 'Cardio Thoracic Surgery', 'Cardiogenic Shock', 'Cardiac Tumor Resection']",1,0,0,1,0,0,0,0,0,0,DHAKA-1204
57,Asst. Prof. Dr. M. Akhter Hossain,"['MBBS', 'MS']",Cardiac Surgeon,25,Asgar Ali Hospital, Dhaka-1204,"['Atrial Tachycardia', 'Cardiac Ablation', 'Cardiac Anesthesia', 'Cardiac Disease', 'Cardiac Invasive Procedures', 'Cardiac Medicine', 'Cardiac Mri', 'Cardiac Pacing', 'Cardiac Rehabilitation', 'Cardiac Rehabilitation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Cardic Tmt', ' Ecg', ' Echo', 'Cardiogenic Shock', 'Cardiography']",1,0,0,0,1,0,0,0,0,0,DHAKA-1204
58,Dr. Mohammad Johirul Islam,"['MBBS', 'DA (DMC)', 'FCPS']",Anesthesiologist,18,Asgar Ali Hospital, Dhaka-1204,"['Anesthesia', 'Cardiac Anesthesia', 'Epidural And Spinal Anesthesia', 'General Anesthesia', 'Geriatric Anesthesia', 'Inhalational Anesthesia', 'Intrathecal Anesthesia', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Pediatric Anesthesia', 'Proxymetacaine Anesthesia', 'Regional Anesthesia', 'Sedation Anesthesia', 'Spinal Anesthesia', 'Trauma Anesthesia', 'Abdominal Pain']",1,1,0,0,0,0,0,0,0,0,DHAKA-1204
59,Dr. Md. Didarul Alam,"['MBBS', 'MCPS']",Anesthesiologist,37,Asgar Ali Hospital, Dhaka-1204,"['Abdominal Pain Treatment', 'Anesthesia', 'Cardiac Anesthesia', 'Epidural And Spinal Anesthesia', 'General Anesthesia', 'Geriatric Anesthesia', 'Inhalational Anesthesia', 'Intrathecal Anesthesia', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Pediatric Anesthesia', 'Regional Anesthesia', 'Sedation Anesthesia', 'Spinal Anesthesia', 'Abdominal Pain']",1,0,0,0,0,1,0,0,0,0,DHAKA-1204
60,Asst. Prof. Dr. Parven Akter Parul,"['MBBS', 'BCS', 'FCPS']",Gynecologist & Obstetrician,20,Asgar Ali Hospital, Dhaka-1204,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Pregnancy Care & Check-Up', 'Premenstrual Syndrome (Pms)', 'Recurrent Miscarriages', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Hysteroscopy']",1,1,1,0,0,0,0,0,0,0,DHAKA-1204
61,Prof. Dr. Kazi Morjina Begum,"['MBBS', 'DGO', 'FCPS']",Gynecologist & Obstetrician,28,Asgar Ali Hospital, Dhaka-1204,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Pregnancy Care & Check-Up', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Recurrent Miscarriages']",1,1,0,0,0,0,0,0,0,0,DHAKA-1204
62,Prof. Dr. Rafat Nawaz,"['MBBS', 'FRCOG (LONDON)']",Gynecologist & Obstetrician,25,Asgar Ali Hospital, Dhaka-1204,"['All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Laparoscopic Surgery (Obs & Gyn)', 'Maternal Fetal Medicine', 'Ob-Gyn Anesthesia', 'Obstetrics & Gynecology', 'Maternal Care/ Checkup']",1,0,0,0,0,0,0,0,0,0,DHAKA-1204
63,Dr. Shamsun Nahar Shapna,"['MBBS', 'BCS', 'MCPS', 'FCPS']",Gynecologist & Obstetrician,15,Asgar Ali Hospital, Dhaka-1204,"['Abortion / Medical Termination Of Pregnancy (Mtp)', 'Advice To Pregnant Women', 'All Gynae Surgery', 'Antenatal Counselling For Mothers With High Risk Pregnancies', 'Complicated Pregnancy Treatment', 'Cosmetic Laser Gynaecologist', 'Delivery Care', 'Diseases In Pregnancy', 'Fetomaternal Medicine', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Maternal Care', 'Maternal Care/ Checkup', 'Maternal Fetal Medicine', 'Maternity Care', 'Gynecomastia Treatment / Surgery']",1,1,1,0,0,1,0,0,0,0,DHAKA-1204
64,Prof. Dr. Sakti Das,"['MBBS', 'DGO', 'FCPS', 'MS']",Gynecologists,25,Asgar Ali Hospital, Dhaka-1204,"['Abortion / Medical Termination Of Pregnancy (Mtp)', 'Adult Nephrology', 'Advaced Laproscopic Gynaecological Surgery', 'Advice To Pregnant Women', 'All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecomastia Treatment / Surgery', 'Complicated Pregnancy Treatment']",1,1,0,0,1,0,0,0,0,0,DHAKA-1204
65,Prof. Dr. Arzu Manth Ara Begum,"['MBBS', 'DGO', 'FCPS']",Gynecologist & Obstetrician,25,Asgar Ali Hospital, Dhaka-1204,"['Advice To Pregnant Women', 'All Gynae Surgery', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Gynaecology', 'Laparoscopic Surgery (Obs & Gyn)', 'Ob-Gyn Anesthesia', 'Obstetrics & Gynecology', 'Diseases In Pregnancy']",1,1,0,0,0,0,0,0,0,0,DHAKA-1204
66,Prof. Dr. Khodeza Tul Kobra,"['MBBS', 'MCPS', 'DGO', 'FCPS']",Gynecologist & Obstetrician,25,Asgar Ali Hospital, Dhaka-1204,"['All Gynae Surgery', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Gynaecology', 'Laparoscopic Surgery (Obs & Gyn)', 'Ob-Gyn Anesthesia', 'Obstetrics & Gynecology', 'Uro Gynecological Problems']",1,1,0,0,0,1,0,0,0,0,DHAKA-1204
67,Dr. Hasina Akter,"['MBBS', 'DGO', 'MRCOG']","Gynecologist & Obstetrician
Infertility Specialist",19,Asgar Ali Hospital, Dhaka-1204,"['Embolization', 'Female Infertility Disorders', 'Gynae Problems', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'In-Vitro Fertilization (Ivf)', 'Infertility Evaluation', 'Intra-Uterine Insemination (Iui)', 'Male Infertility Disorders', 'Obstetrics Problems', 'Ovarian Cystectomy', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Sexually Transmitted Infections (Stis)', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Genetic Factors Impacting Fertility']",1,0,0,0,0,0,0,0,0,0,DHAKA-1204
68,Dr. Natasha Tiluttoma Aleem,"['MBBS', 'FCPS']",Gynecologist & Obstetrician,20,Asgar Ali Hospital, Dhaka-1204,"['Abortion / Medical Termination Of Pregnancy (Mtp)', 'All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Fetomaternal Medicine', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Gynaecology', 'Maternal Care', 'Maternal Care/ Checkup', 'Advice To Pregnant Women']",1,1,0,0,0,0,0,0,0,0,DHAKA-1204
69,Dr. Ferdousi Chowdhury,"['MBBS', 'DGO', 'FCPS']",Gynecologist & Obstetrician,25,Asgar Ali Hospital, Dhaka-1204,"['Advaced Laproscopic Gynaecological Surgery', 'Advice To Pregnant Women', 'All Gynae Surgery', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Gynaecology', 'Abortion / Medical Termination Of Pregnancy (Mtp)', 'Fetomaternal Medicine', 'Maternal Care', 'Maternity Care']",1,1,0,0,0,0,0,0,0,0,DHAKA-1204
70,Prof. Dr. Atika Begum,"['MBBS', 'FCPS']",Gynecologic Oncologist,26,Asgar Ali Hospital, Dhaka-1204,"['Breast Cancer Treatment', 'Cancer Screening (Preventive)', 'Cervical Dysplasia (Pre-Cancerous Changes)', 'Fallopian Tube Cancer', 'Gestational Trophoblastic Disease (Molar Pregnancy)', 'Lumpectomy', 'Mastectomy', 'Mixed Epithelial Tumors', 'Ovarian Borderline Tumors', 'Ovarian Cancer', 'Pap Collection', 'Uterine Cancer', 'Vaginal Cancer', 'Vulvar Cancer']",1,1,0,0,0,0,0,0,0,0,DHAKA-1204
71,Dr. Mofazzal Sharif,"['MBBS', 'MCPS', 'MD', 'MPH']",Radiologist,12,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Breast Ultrasound', 'Chest Radiology', 'Computed Tomography (Ct)', 'Enchondroma', 'Gallbladder Cancer', 'Interventional Diagnostic', 'Magnetic Resonance Imaging (Mri)', 'Osteochondroma', 'Pancreatic Cancer', 'Pelvic Ultrasound', 'Positron Emission Tomography (Pet)', 'Pregnancy Ultrasound', 'Vascular Imaging', 'X-Rays', 'Neuroradiology']",1,0,0,1,0,1,0,0,0,1,BOGRA-5800
72,Dr. Md. Shafiul Azam,"['MBBS', 'BCS', 'CCD', 'MACP', 'MD']",Hematologist,16,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Anemia', 'Autoimmune Hemolytic Anemia (Aiha)', 'Blood Clots', 'Blood Transfusion', 'Bone Marrow Failure Syndromes', 'Coagulation Disorders', 'Hemochromatosis (Excess Iron)', 'Hemoglobinopathies (E.G.', ' Hbs', ' Hbc)', 'Hemophilia', 'Iron-Deficiency Anemia', 'Leukemia', 'Lymphoma', 'Plasma Cell Disorders', 'Sickle Cell Anemia', 'Thalassemia', 'Eosinophilic Disorders']",1,0,1,1,0,0,1,0,0,0,BOGRA-5800
73,Asst. Prof. Dr. Surozit Sarkar Titas,"['MBBS', 'MD']",Hematologist,19,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Anemia', 'Autoimmune Hemolytic Anemia (Aiha)', 'Blood Clots', 'Blood Transfusion', 'Bone Marrow Failure Syndromes', 'Coagulation Disorders', 'Hemochromatosis (Excess Iron)', 'Hemoglobinopathies (E.G.', ' Hbs', ' Hbc)', 'Hemophilia', 'Iron-Deficiency Anemia', 'Leukemia', 'Lymphoma', 'Plasma Cell Disorders', 'Sickle Cell Anemia', 'Eosinophilic Disorders']",1,0,0,1,0,0,0,0,0,0,BOGRA-5800
74,Dr. Mukul Rayhan,"['MBBS', 'BCS', 'MD']",Endocrinologist,19,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Lesions Goiter', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,1,1,0,0,0,0,0,0,BOGRA-5800
75,Dr. Md. Abu Shehab,"['MBBS', 'MD']",Endocrinologist,18,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Lesions Goiter', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,0,1,0,0,0,0,0,0,BOGRA-5800
76,Asst. Prof. Dr. Md. Jahangir Alam,"['MBBS', 'BCS', 'MD']",Endocrinologist,24,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Goiter Treatment', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,1,1,0,0,0,0,0,0,BOGRA-5800
77,Assoc. Prof. Dr. Samir Kumar Talukder,"['MBBS', 'MD', 'FACE (AMERICA)']",Endocrinologist,24,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Goiter Treatment', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,0,1,0,0,0,0,0,0,BOGRA-5800
78,Dr. Md. Shariful Alam,"['MBBS', 'BCS', 'FCPS']",Physical Medicine,16,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Amyotrophic Lateral Sclerosis (Als)', 'Carpal Tunnel Syndrome', 'Chronic Fatigue Syndrome', 'Degenerative Disc Disease', 'Joints Problem', 'Ligaments Problem', 'Meniscus Tear', 'Multiple Sclerosis (Ms)', 'Muscles Problem', 'Nerves Problem', 'Patellofemoral Pain Syndrome', 'Peripheral Nerve Injury', 'Plantar Fasciitis', 'Spinal Cord Problem', 'Traumatic Brain Injury (Tbi) Treatment', 'Osteoarthritis']",1,1,1,0,0,0,0,0,0,0,BOGRA-5800
79,Assoc. Prof. Dr. S. M. Atiqul Islam,"['MBBS', 'BCS', 'MD']",Physical Medicine,25,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Amyotrophic Lateral Sclerosis (Als)', 'Carpal Tunnel Syndrome', 'Chronic Fatigue Syndrome', 'Degenerative Disc Disease', 'Joints Problem', 'Ligaments Problem', 'Meniscus Tear', 'Multiple Sclerosis (Ms)', 'Muscles Problem', 'Nerves Problem', 'Patellofemoral Pain Syndrome', 'Peripheral Nerve Injury', 'Plantar Fasciitis', 'Spinal Cord Problem', 'Traumatic Brain Injury (Tbi) Treatment', 'Osteoarthritis']",1,0,1,1,0,0,0,0,0,0,BOGRA-5800
80,Dr. Shakera Sultana,"['MBBS', 'M.PHIL', 'PGT']",Oncologist,24,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gastrointestinal Stromal Tumors (Gist)', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Salivary Gland Tumors']",1,0,0,0,0,0,0,1,0,0,BOGRA-5800
81,Assoc. Prof. Dr. Md. Mobasser ur Rahman,"['MBBS', 'BCS', 'M.PHIL']",Oncologist,28,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Gastrointestinal Stromal Tumors (Gist)']",1,0,1,0,0,0,0,0,0,0,BOGRA-5800
82,Prof. Dr. A.K.M. Ahsan Habib,"['MBBS', 'DM']",Oncologist,31,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Gastrointestinal Stromal Tumors (Gist)']",1,0,0,0,0,0,0,0,0,0,BOGRA-5800
83,Asst. Prof. Dr. Md. Maruful Haque,"['MBBS', 'BCS', 'MCPS', 'MD']",Psychiatrist,23,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"[""Alzheimer'S Disease"", 'Autism', 'Autism Spectrum Disorder (Asd)', 'Bipolar Disorder Treatment', 'Depression And Anxiety', 'Eating Disorders', 'Generalized Anxiety Disorder (Gad)', 'Genetic Predisposition', 'Major Depressive Disorder', 'Panic Disorder', 'Post-Traumatic Stress Disorder (Ptsd)', 'Schizophrenia Treatment', 'Social Anxiety Disorder', 'Substance Abuse', 'Brain Structure & Function']",1,0,1,1,0,1,0,0,0,0,BOGRA-5800
84,Assoc. Prof. Dr. Md. Anwar Parvez Bhuiyan,"['MBBS', 'FCPS', 'MPH']",Psychiatrist,24,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"[""Alzheimer'S Disease"", 'Autism', 'Autism Spectrum Disorder (Asd)', 'Bipolar Disorder Treatment', 'Brain Structure & Function', 'Depression And Anxiety', 'Eating Disorders', 'Generalized Anxiety Disorder (Gad)', 'Genetic Predisposition', 'Major Depressive Disorder', 'Panic Disorder', 'Post-Traumatic Stress Disorder (Ptsd)', 'Schizophrenia Treatment', 'Social Anxiety Disorder', 'Substance Abuse', 'Obsessive Compulsive Disorder (Ocd) Counselling']",1,1,0,0,0,0,0,0,0,1,BOGRA-5800
85,Dr. Lt. Col. Sohel Hasan Chowdhury,"['MBBS', 'FCPS']",Psychiatrist,17,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"[""Alzheimer'S Disease"", 'Autism', 'Autism Spectrum Disorder (Asd)', 'Bipolar Disorder Treatment', 'Brain Structure & Function', 'Depression And Anxiety', 'Eating Disorders', 'Generalized Anxiety Disorder (Gad)', 'Genetic Predisposition', 'Major Depressive Disorder', 'Obsessive Compulsive Disorder (Ocd) Counselling', 'Panic Disorder', 'Post-Traumatic Stress Disorder (Ptsd)', 'Schizophrenia Treatment', 'Social Anxiety Disorder', 'Substance Abuse', 'Panic Attacks']",1,1,0,0,0,0,0,0,0,0,BOGRA-5800
86,Prof. Dr. Md. Abu Taher,"['MBBS', 'DDV', 'MPH']",Psychiatrist,30,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"[""Alzheimer'S Disease"", 'Autism', 'Autism Spectrum Disorder (Asd)', 'Bipolar Disorder Treatment', 'Brain Structure & Function', 'Depression And Anxiety', 'Eating Disorders', 'Generalized Anxiety Disorder (Gad)', 'Genetic Predisposition', 'Major Depressive Disorder', 'Panic Disorder', 'Post-Traumatic Stress Disorder (Ptsd)', 'Schizophrenia Treatment', 'Social Anxiety Disorder', 'Substance Abuse', 'Obsessive Compulsive Disorder (Ocd) Counselling']",1,0,0,0,0,0,0,0,0,1,BOGRA-5800
